,Price,Returns,Log_Returns,Volatility,Momentum,Rolling_Corr
2017-01-22,0.0037497063610376913,0.0003787515130502118,0.00011690179784772797,0.020469192143286956,0.01874453685312323,0.02511212278011174
2017-01-23,0.0037497308287289532,0.0003787515398635342,0.00011690240660202147,0.02046916280631965,0.018744653326935132,0.02511210161136301
2017-01-24,0.003749754873526523,0.0003787515662134304,0.00011690300483475392,0.020469133976405627,0.01874476778764124,0.025112080808489985
2017-01-25,0.003749778502739165,0.0003787515921078958,0.00011690359272776771,0.0204691056447811,0.018744880270035083,0.025112060365168953
2017-01-26,0.0037498017235500225,0.000378751617554806,0.0001169041704597723,0.020469077802833746,0.018744990808309617,0.025112040275185488
2017-01-27,0.003749824543017921,0.00037875164256189267,0.00011690473820639459,0.020469050442100102,0.018745099436066476,0.025112020532432607
2017-01-28,0.0037498469680795343,0.00037875166713677647,0.00011690529614022047,0.020469023554262982,0.01874520618632651,0.02511200113090883
2017-01-29,0.0037498690055511597,0.00037875169128689413,0.00011690584443083823,0.020468997131148952,0.01874531109153965,0.025111982064716463
2017-01-30,0.0037498906621327988,0.0003787517150196217,0.00011690638324493748,0.020468971164725843,0.01874541418359603,0.0251119633280597
2017-01-31,0.003749911944406853,0.00037875173834214966,0.0001169069127462969,0.020468945647100324,0.018745515493833145,0.02511194491524294
2017-02-01,0.003749932858843258,0.00037875176126158684,0.00011690743309587977,0.02046892057051547,0.01874561505304788,0.025111926820668987
2017-02-02,0.0037499534117991506,0.00037875178378487563,0.00011690794445185469,0.020468895927348445,0.018745712891504313,0.025111909038837435
2017-02-03,0.0037499736095230607,0.0003787518059188925,0.0001169084469696876,0.02046887171010816,0.018745809038944072,0.025111891564342903
2017-02-04,0.0037499934581539662,0.000378751827670349,0.0001169089408021174,0.02046884791143299,0.018745903524593877,0.025111874391873457
2017-02-05,0.0037500129637256796,0.0003787518490458476,0.00011690942609925495,0.020468824524088554,0.018745996377175778,0.025111857516208952
2017-02-06,0.003750032132167791,0.0003787518700519056,0.00011690990300863673,0.02046880154096551,0.018746087624915614,0.025111840932219485
2017-02-07,0.0037500509693068895,0.00037875189069489466,0.00011691037167522317,0.0204687789550774,0.018746177295550615,0.025111824634863816
2017-02-08,0.0037500694808692836,0.00037875191098109273,0.00011691083224148364,0.02046875675955849,0.018746265416339225,0.02511180861918781
2017-02-09,0.003750087672482222,0.00037875193091667196,0.00011691128484742422,0.020468734947661743,0.018746352014068685,0.025111792880323024
2017-02-10,0.0037501055496755586,0.00037875195050768827,0.00011691172963063448,0.020468713512756715,0.018746437115063144,0.02511177741348508
2017-02-11,0.003750123117883808,0.00037875196976010564,0.00011691216672632052,0.020468692448327577,0.018746520745192202,0.025111762213972346
2017-02-12,0.003750140382447087,0.00037875198867976315,0.00011691259626734132,0.020468671747971106,0.01874660292987758,0.025111747277164434
2017-02-13,0.003750157348613725,0.00037875200727241487,0.00011691301838427301,0.020468651405394753,0.018746683694101984,0.025111732598520814
2017-02-14,0.0037501740215410417,0.0003787520255437195,0.0001169134332054348,0.020468631414414736,0.018746763062416502,0.02511171817357945
2017-02-15,0.0037501904062974822,0.00037875204349922115,0.00011691384085692376,0.020468611768954145,0.018746841058947472,0.025111703997955398
2017-02-16,0.0037502065078637015,0.00037875206114439293,0.00011691424146266852,0.0204685924630411,0.0187469177074049,0.025111690067339515
2017-02-17,0.003750222331134062,0.0003787520784845882,0.00011691463514443105,0.02046857349080694,0.018746993031088094,0.02511167637749714
2017-02-18,0.003750237880918633,0.00037875209552507005,0.000116915022021883,0.020468554846484438,0.018747067052894376,0.025111662924266812
2017-02-19,0.003750253161944578,0.00037875211227103925,0.00011691540221264729,0.020468536524406045,0.018747139795325343,0.025111649703558968
2017-02-20,0.003750268178856847,0.00037875212872757157,0.00011691577583228252,0.020468518519002173,0.018747211280493017,0.025111636711354753
2017-02-21,0.0037502829362202894,0.00037875214489967515,0.00011691614299436277,0.020468500824799486,0.018747281530127655,0.02511162394370474
2017-02-22,0.0037502974385207055,0.0003787521607922593,0.00011691650381049148,0.020468483436419264,0.01874735056558402,0.02511161139672781
2017-02-23,0.0037503116901668743,0.0003787521764101569,0.00011691685839035869,0.020468466348575742,0.018747418407847743,0.025111599066609872
2017-02-24,0.0037503256954910247,0.0003787521917581263,0.00011691720684175837,0.02046844955607451,0.01874748507754173,0.025111586949602825
2017-02-25,0.0037503394587503347,0.0003787522068408253,0.00011691754927060406,0.020468433053810943,0.018747550594932244,0.02511157504202331
2017-02-26,0.003750352984128763,0.0003787522216628352,0.00011691788578098612,0.020468416836768637,0.018747614979935476,0.025111563340251615
2017-02-27,0.003750366275737743,0.00037875223622866293,0.0001169182164752064,0.0204684009000179,0.018747678252123548,0.02511155184073062
2017-02-28,0.0037503793376177375,0.0003787522505427493,0.00011691854145379037,0.020468385238714235,0.01874774043072998,0.025111540539964634
2017-03-01,0.003750392173738931,0.00037875226460942074,0.00011691886081550452,0.020468369848096885,0.018747801534655814,0.02511152943451845
2017-03-02,0.0037504047880037583,0.0003787522784329672,0.00011691917465745175,0.020468354723487365,0.018747861582475628,0.025111518521016195
2017-03-03,0.003750417184246707,0.00037875229201760063,0.00011691948307503142,0.02046833986028806,0.018747920592443068,0.02511150779614036
2017-03-04,0.0037504293662355692,0.00037875230536743056,0.00011691978616198626,0.020468325253980818,0.018747978582495786,0.025111497256630772
2017-03-05,0.003750441337674104,0.00037875231848652664,0.00011692008401046478,0.02046831090012557,0.01874803557026207,0.025111486899283608
2017-03-06,0.0037504531022012066,0.0003787523313788909,0.00011692037671100566,0.020468296794359006,0.018748091573065284,0.025111476720950408
2017-03-07,0.0037504646633924887,0.0003787523440484039,0.0001169206643525638,0.02046828293239321,0.018748146607928826,0.02511146671853714
2017-03-08,0.0037504760247632773,0.0003787523564989532,0.00011692094702260222,0.02046826931001438,0.018748200691583033,0.02511145688900324
2017-03-09,0.003750487189766588,0.00037875236873430654,0.00011692122480703483,0.02046825592308157,0.018748253840467993,0.025111447229360723
2017-03-10,0.003750498161796678,0.00037875238075819016,0.00011692149779031144,0.020468242767525378,0.018748306070739906,0.025111437736673178
2017-03-11,0.0037505089441886297,0.00037875239257425045,0.00011692176605539867,0.02046822983934674,0.018748357398275975,0.02511142840805504
2017-03-12,0.0037505195402202096,0.00037875240418608173,0.00011692202968385801,0.020468217134615718,0.01874840783867883,0.02511141924067055
2017-03-13,0.00375052995311273,0.0003787524155972298,0.00011692228875583022,0.020468204649470294,0.018748457407281677,0.025111410231732988
2017-03-14,0.003750540186030965,0.00037875242681113634,0.00011692254335005439,0.020468192380115206,0.018748506119152172,0.02511140137850381
2017-03-15,0.003750550242086176,0.00037875243783123437,0.00011692279354394257,0.020468180322820786,0.018748553989098388,0.02511139267829178
2017-03-16,0.003750560124334612,0.00037875244866086323,0.00011692303941353462,0.02046816847392182,0.018748601031671572,0.025111384128452152
2017-03-17,0.0037505698357805095,0.0003787524593033085,0.00011692328103356762,0.020468156829816453,0.01874864726117184,0.025111375726385977
2017-03-18,0.0037505793793762843,0.0003787524697618158,0.0001169235184775002,0.020468145386965078,0.018748692691652358,0.02511136746953914
2017-03-19,0.003750588758022616,0.00037875248003955975,0.00011692375181750897,0.020468134141889277,0.01874873733692306,0.025111359355401725
2017-03-20,0.0037505979745707796,0.00037875249013966973,0.00011692398112452679,0.020468123091170732,0.018748781210555315,0.025111351381507156
2017-03-21,0.003750607031822034,0.0003787525000652041,0.00011692420646825137,0.020468112231450224,0.01874882432588594,0.025111343545431528
2017-03-22,0.003750615932530066,0.00037875250981919684,0.00011692442791718695,0.020468101559426584,0.018748866696021188,0.025111335844792776
2017-03-23,0.0037506246793999887,0.00037875251940458834,0.00011692464553864253,0.020468091071855706,0.01874890833384074,0.02511132827725007
2017-03-24,0.0037506332750915916,0.0003787525288243259,0.0001169248593987926,0.020468080765549554,0.018748949252002142,0.025111320840503007
2017-03-25,0.003750641722216924,0.00037875253808124405,0.00011692506956263032,0.020468070637375185,0.01874898946294347,0.02511131353229094
2017-03-26,0.0037506500233443207,0.0003787525471781808,0.00011692527609404903,0.020468060684253813,0.018749028978888527,0.02511130635039229
2017-03-27,0.003750658180996791,0.0003787525561178718,0.00011692547905581621,0.020468050903159868,0.01874906781184911,0.025111299292623908
2017-03-28,0.0037506661976545452,0.0003787525649030614,0.00011692567850965334,0.020468041291120058,0.01874910597363011,0.02511129235684035
2017-03-29,0.0037506740757541623,0.00037875257353641237,0.00011692587451617338,0.020468031845212495,0.01874914347583191,0.025111285540933247
2017-03-30,0.0037506818176903656,0.00037875258202053723,0.00011692606713495542,0.02046802256256579,0.018749180329854162,0.025111278842830702
2017-03-31,0.0037506894258169388,0.0003787525903580294,0.00011692625642456544,0.02046801344035818,0.018749216546900233,0.025111272260496573
2017-04-01,0.003750696902446393,0.0003787525985514198,0.00011692644244253904,0.020468004475816672,0.018749252137979414,0.025111265791929988
2017-04-02,0.003750704249851494,0.0003787526066031943,0.00011692662524541778,0.020467995666216203,0.018749287113910523,0.02511125943516459
2017-04-03,0.0037507114702657884,0.0003787526145158041,0.00011692680488877352,0.020467987008878807,0.018749321485325904,0.025111253188268026
2017-04-04,0.0037507185658841036,0.00037875262229165353,0.00011692698142721884,0.020467978501172813,0.01874935526267378,0.02511124704934138
2017-04-05,0.0037507255388635197,0.0003787526299331139,0.00011692715491441567,0.020467970140512014,0.018749388456221816,0.025111241016518487
2017-04-06,0.0037507323913233415,0.000378752637442489,0.00011692732540309267,0.020467961924354922,0.01874942107606012,0.025111235087965506
2017-04-07,0.0037507391253471523,0.0003787526448220859,0.00011692749294509204,0.020467953850203963,0.018749453132105173,0.025111229261880245
2017-04-08,0.0037507457429815094,0.0003787526520741269,0.00011692765759133139,0.020467945915604746,0.018749484634100838,0.02511122353649169
2017-04-09,0.003750752246238359,0.00037875265920083584,0.00011692781939186964,0.02046793811814529,0.018749515591623633,0.025111217910059408
2017-04-10,0.0037507586370942037,0.00037875266620435166,0.00011692797839587404,0.020467930455455297,0.018749546014083462,0.02511121238087305
2017-04-11,0.003750764917492183,0.0003787526730868341,0.00011692813465169483,0.02046792292520545,0.018749575910728872,0.025111206947251854
2017-04-12,0.0037507710893409374,0.0003787526798503492,0.00011692828820682177,0.020467915525106677,0.018749605290647356,0.025111201607544098
2017-04-13,0.0037507771545172985,0.0003787526864969769,0.0001169284391079467,0.02046790825290948,0.018749634162770437,0.02511119636012661
2017-04-14,0.0037507831148643755,0.00037875269302872425,0.00011692858740092876,0.02046790110640324,0.018749662535874317,0.025111191203404267
2017-04-15,0.0037507889721941634,0.0003787526994475741,0.00011692873313084821,0.020467894083415546,0.018749690418584194,0.02511118613580951
2017-04-16,0.0037507947282874876,0.0003787527057554866,0.00011692887634200816,0.020467887181811525,0.01874971781937597,0.025111181155801854
2017-04-17,0.0037508003848934768,0.00037875271195437175,0.00011692901707794148,0.020467880399493217,0.018749744746578825,0.025111176261867506
2017-04-18,0.0037508059437323105,0.0003787527180461221,0.0001169291553814282,0.020467873734398914,0.018749771208378133,0.025111171452518753
2017-04-19,0.0037508114064931652,0.0003787527240325713,0.00011692929129450066,0.020467867184502542,0.018749797212817804,0.025111166726293675
2017-04-20,0.0037508167748372123,0.0003787527299155616,0.0001169294248584904,0.02046786074781305,0.018749822767802793,0.025111162081755567
2017-04-21,0.003750822050395869,0.0003787527356968693,0.00011692955611398645,0.02046785442237379,0.018749847881101442,0.025111157517492568
2017-04-22,0.0037508272347730465,0.00037875274137825,0.00011692968510089788,0.020467848206261942,0.0187498725603477,0.02511115303211723
2017-04-23,0.0037508323295449286,0.0003787527469614471,0.00011692981185843637,0.02046784209758792,0.018749896813043843,0.02511114862426607
2017-04-24,0.003750837336259555,0.0003787527524481381,0.00011692993642511453,0.020467836094494787,0.018749920646561655,0.02511114429259917
2017-04-25,0.003750842256439346,0.0003787527578399865,0.00011693005883881002,0.02046783019515771,0.0187499440681467,0.025111140035799798
2017-04-26,0.003750847091580356,0.00037875276313866814,0.00011693017913675524,0.020467824397783396,0.01874996708491887,0.02511113585257394
2017-04-27,0.003750851843151465,0.00037875276834575637,0.00011693029735547998,0.020467818700609545,0.01874998970387419,0.025111131741649965
2017-04-28,0.003750856512597517,0.00037875277346283327,0.00011693041353093639,0.020467813101904313,0.018750011931888716,0.025111127701778247
2017-04-29,0.003750861101338404,0.0003787527784914948,0.00011693052769846599,0.020467807599965797,0.018750033775719932,0.025111123731730745
2017-04-30,0.003750865610768206,0.0003787527834332276,0.00011693063989273722,0.020467802193121495,0.018750055242007,0.025111119830300597
2017-05-01,0.003750870042258131,0.0003787527882895478,0.0001169307501478669,0.02046779687972783,0.018750076337276017,0.025111115996301878
2017-05-02,0.003750874397155296,0.00037875279306193513,0.00011693085849737682,0.02046779165816962,0.018750097067939356,0.025111112228569078
2017-05-03,0.0037508786767833646,0.0003787527977518364,0.0001169309649741955,0.0204677865268596,0.018750117440298752,0.025111108525956903
2017-05-04,0.003750882882443296,0.0003787528023606757,0.00011693106961069635,0.020467781484237942,0.018750137460547017,0.025111104887339808
2017-05-05,0.003750887015413734,0.0003787528068898635,0.00011693117243868553,0.02046777652877178,0.01875015713477006,0.025111101311611712
2017-05-06,0.0037508910769506465,0.0003787528113407615,0.00011693127348941408,0.020467771658954734,0.018750176468948096,0.025111097797685656
2017-05-07,0.0037508950682891007,0.00037875281571473664,0.00011693137279361089,0.02046776687330647,0.018750195468958966,0.025111094344493483
2017-05-08,0.003750898990642182,0.000378752820013116,0.00011693147038145668,0.02046776217037223,0.01875021414057791,0.025111090950985477
2017-05-09,0.00375090284520202,0.00037875282423719195,0.00011693156628261002,0.020467757548722404,0.018750232489481086,0.02511108761613008
2017-05-10,0.003750906633140899,0.00037875282838827247,0.00011693166052624028,0.02046775300695209,0.01875025052124625,0.02511108433891355
2017-05-11,0.0037509103556097045,0.0003787528324676031,0.00011693175314098428,0.020467748543680678,0.01875026824135448,0.02511108111833965
2017-05-12,0.0037509140137403085,0.0003787528364764276,0.00011693184415499658,0.020467744157551402,0.0187502856551926,0.025111077953429407
2017-05-13,0.003750917608644516,0.0003787528404159586,0.00011693193359593734,0.02046773984723096,0.018750302768053936,0.02511107484322073
2017-05-14,0.003750921141415342,0.0003787528442874052,0.00011693202149100704,0.020467735611409087,0.018750319585140438,0.02511107178676815
2017-05-15,0.0037509246131265384,0.0003787528480919365,0.00011693210786691347,0.020467731448798168,0.018750336111564403,0.0251110687831426
2017-05-16,0.003750928024833511,0.00037875285183070796,0.00011693219274992207,0.020467727358132844,0.018750352352349592,0.02511106583143101
2017-05-17,0.0037509313775734854,0.00037875285550487137,0.00011693227616584381,0.02046772333816962,0.018750368312433,0.025111062930736103
2017-05-18,0.003750934672365258,0.0003787528591155248,0.00011693235814001258,0.02046771938768651,0.01875038399666587,0.025111060080176134
2017-05-19,0.0037509379102105556,0.00037875286266376464,0.00011693243869735463,0.020467715505482622,0.018750399409815974,0.025111057278884567
2017-05-20,0.003750941092093868,0.000378752866150682,0.00011693251786236425,0.02046771169037784,0.018750414556569034,0.025111054526009875
2017-05-21,0.003750944218982172,0.0003787528695773368,0.00011693259565911072,0.020467707941212433,0.018750429441528993,0.025111051820715227
2017-05-22,0.0037509472918262066,0.0003787528729447664,0.0001169326721112366,0.02046770425684672,0.018750444069220842,0.02511104916217828
2017-05-23,0.0037509503115599474,0.00037875287625399254,0.00011693274724198371,0.02046770063616073,0.018750458444091234,0.025111046549590864
2017-05-24,0.003750953279101271,0.00037875287950602486,0.00011693282107418795,0.02046769707805383,0.018750472570509713,0.02511104398215878
2017-05-25,0.003750956195352012,0.00037875288270184,0.00011693289363028277,0.02046769358144442,0.01875048645277036,0.025111041459101584
2017-05-26,0.003750959061199155,0.000378752885842425,0.0001169329649323373,0.020467690145269585,0.018750500095093145,0.025111038979652323
2017-05-27,0.003750961877513642,0.00037875288892872533,0.00011693303500202867,0.02046768676848479,0.01875051350162528,0.025111036543057297
2017-05-28,0.003750964645151955,0.00037875289196169677,0.00011693310386065928,0.020467683450063553,0.01875052667644217,0.025111034148575805
2017-05-29,0.003750967364954616,0.0003787528949422362,0.00011693317152914294,0.02046768018899714,0.018750539623548446,0.025111031795479966
2017-05-30,0.003750970037748963,0.00037875289787125607,0.00011693323802806042,0.02046767698429423,0.01875055234688007,0.02511102948305448
2017-05-31,0.0037509726643474295,0.00037875290074966365,0.00011693330337763513,0.02046767383498066,0.018750564850304782,0.025111027210596427
2017-06-01,0.003750975245548266,0.00037875290357831416,0.00011693336759771578,0.020467670740099086,0.01875057713762293,0.025111024977414992
2017-06-02,0.0037509777821362056,0.0003787529063580732,0.00011693343070782666,0.020467667698708725,0.01875058921257,0.025111022782831345
2017-06-03,0.0037509802748824927,0.0003787529090897874,0.00011693349272716251,0.02046766470988504,0.018750601078816376,0.02511102062617838
2017-06-04,0.003750982724544827,0.000378752911774298,0.0001169335536745763,0.020467661772719487,0.01875061273996964,0.0251110185068005
2017-06-05,0.003750985131867557,0.00037875291441240126,0.00011693361356858271,0.02046765888631922,0.018750624199574115,0.025111016424053452
2017-06-06,0.0037509874975827917,0.00037875291700490733,0.00011693367242739637,0.020467656049806812,0.01875063546111362,0.02511101437730411
2017-06-07,0.0037509898224096228,0.00037875291955261417,0.0001169337302689144,0.020467653262320026,0.018750646528011394,0.025111012365930323
2017-06-08,0.003750992107054568,0.0003787529220562781,0.00011693378711070783,0.020467650523011503,0.0187506574036313,0.025111010389320655
2017-06-09,0.00375099435221235,0.0003787529245166711,0.00011693384297006143,0.02046764783104856,0.018750668091279704,0.025111008446874243
2017-06-10,0.0037509965585651728,0.00037875292693454084,0.00011693389786395295,0.020467645185612872,0.01875067859420504,0.025111006538000587
2017-06-11,0.003750998726783833,0.00037875292931060893,0.00011693395180906348,0.020467642585900274,0.01875068891560007,0.02511100466211947
2017-06-12,0.00375100085752772,0.0003787529316456213,0.00011693400482181045,0.020467640031120497,0.0187506990586028,0.02511100281866066
2017-06-13,0.0037510029514443433,0.0003787529339402806,0.00011693405691829903,0.020467637520496938,0.01875070902629608,0.02511100100706375
2017-06-14,0.0037510050091701386,0.0003787529361952719,0.00011693410811435684,0.02046763505326641,0.01875071882171017,0.025110999226778064
2017-06-15,0.003751007031330772,0.0003787529384112892,0.00011693415842555649,0.020467632628678917,0.018750728447822745,0.02511099747726242
2017-06-16,0.0037510090185408074,0.000378752940589009,0.00011693420786719477,0.020467630245997424,0.018750737907560044,0.025110995757984984
2017-06-17,0.003751010971404456,0.00037875294272909227,0.00011693425645429613,0.02046762790449765,0.018750747203797366,0.025110994068423164
2017-06-18,0.0037510128905150486,0.00037875294483217907,0.00011693430420161958,0.020467625603467807,0.018750756339360505,0.02511099240806331
2017-06-19,0.0037510147764561463,0.000378752946898913,0.00011693435112368825,0.020467623342208422,0.01875076531702667,0.025110990776400725
2017-06-20,0.0037510166298014014,0.0003787529489299342,0.00011693439723477542,0.02046762112003212,0.018750774139525195,0.02511098917293942
2017-06-21,0.003751018451113697,0.00037875295092585325,0.00011693444254888899,0.020467618936263397,0.0187507828095375,0.025110987597191967
2017-06-22,0.0037510202409467286,0.0003787529528872652,0.0001169344870797992,0.020467616790238414,0.018750791329699285,0.025110986048679368
2017-06-23,0.0037510219998448946,0.0003787529548147893,0.00011693453084105424,0.02046761468130483,0.018750799702600796,0.025110984526930898
2017-06-24,0.003751023728342462,0.00037875295670898763,0.00011693457384594208,0.02046761260882156,0.018750807930786706,0.025110983031483958
2017-06-25,0.003751025426965232,0.00037875295857045,0.00011693461610754255,0.0204676105721586,0.01875081601675868,0.02511098156188398
2017-06-26,0.0037510270962294034,0.00037875296039974367,0.00011693465763870994,0.02046760857069685,0.01875082396297474,0.02511098011768425
2017-06-27,0.003751028736642459,0.00037875296219742026,0.00011693469845206264,0.020467606603827897,0.018750831771850218,0.02511097869844571
2017-06-28,0.0037510303487029995,0.0003787529639640193,0.00011693473856000565,0.02046760467095385,0.01875083944575899,0.025110977303736962
2017-06-29,0.00375103193290105,0.0003787529657000941,0.00011693477797473754,0.020467602771487143,0.01875084698703379,0.025110975933134022
2017-06-30,0.0037510334897178643,0.0003787529674061565,0.00011693481670822098,0.020467600904850378,0.018750854397966657,0.02511097458622025
2017-07-01,0.003751035019627119,0.0003787529690827199,0.00011693485477224166,0.02046759907047612,0.018750861680810624,0.02511097326258624
2017-07-02,0.0037510365230943032,0.0003787529707303273,0.00011693489217839102,0.020467597267806763,0.018750868837779947,0.02511097196182961
2017-07-03,0.003751038000575496,0.0003787529723494505,0.00011693492893801241,0.020467595496294323,0.018750875871049552,0.025110970683554956
2017-07-04,0.003751039452520172,0.000378752973940584,0.00011693496506228439,0.020467593755400287,0.018750882782757813,0.02511096942737369
2017-07-05,0.003751040879369949,0.00037875297550421863,0.00011693500056219643,0.020467592044595456,0.018750889575005966,0.025110968192903975
2017-07-06,0.003751042281558453,0.00037875297704083495,0.0001169350354485385,0.020467590363359774,0.01875089624985843,0.025110966979770555
2017-07-07,0.0037510436595115937,0.000378752978550884,0.00011693506973191152,0.020467588711182174,0.018750902809344175,0.025110965787604647
2017-07-08,0.0037510450136489237,0.0003787529800348445,0.00011693510342274463,0.02046758708756043,0.01875090925545765,0.025110964616043854
2017-07-09,0.003751046344381309,0.00037875298149314673,0.00011693513653126576,0.02046758549200098,0.018750915590157805,0.025110963464732027
2017-07-10,0.0037510476521137315,0.00037875298292624517,0.00011693516906754499,0.020467583924018807,0.018750921815370455,0.02511096233331923
2017-07-11,0.003751048937243623,0.0003787529843345752,0.00011693520104148064,0.02046758238313727,0.018750927932988146,0.025110961221461503
2017-07-12,0.003751050200161782,0.0003787529857185723,0.0001169352324627889,0.02046758086888797,0.01875093394487025,0.025110960128820865
2017-07-13,0.0037510514412516516,0.0003787529870786354,0.00011693526334101076,0.02046757938081061,0.018750939852844317,0.025110959055065163
2017-07-14,0.003751052660891069,0.0003787529884151982,0.00011693529368554494,0.02046757791845282,0.018750945658706483,0.02511095799986799
2017-07-15,0.0037510538594503484,0.00037875298972866143,0.00011693532350560976,0.020467576481370087,0.01875095136422142,0.02511095696290861
2017-07-16,0.0037510550372940044,0.0003787529910194154,0.00011693535281026915,0.020467575069125554,0.018750956971123417,0.025110955943871797
2017-07-17,0.0037510561947803334,0.0003787529922878695,0.00011693538160844306,0.020467573681289923,0.018750962481117198,0.025110954942447777
2017-07-18,0.003751057332260721,0.00037875299353440015,0.00011693540990887104,0.02046757231744132,0.018750967895877463,0.025110953958332134
2017-07-19,0.0037510584500810573,0.00037875299475937513,0.00011693543772015383,0.02046757097716516,0.018750973217050132,0.025110952991225715
2017-07-20,0.003751059548581487,0.0003787529959631865,0.00011693546505076036,0.020467569660054013,0.01875097844625309,0.025110952040834533
2017-07-21,0.003751060628095576,0.0003787529971461881,0.00011693549190899127,0.020467568365707515,0.018750983585075667,0.02511095110686969
2017-07-22,0.0037510616889516735,0.0003787529983087512,0.00011693551830301019,0.020467567093732198,0.018750988635079888,0.02511095018904727
2017-07-23,0.0037510627314718548,0.0003787529994512019,0.00011693554424082632,0.020467565843741403,0.018750993597800983,0.025110949287088295
2017-07-24,0.0037510637559738935,0.0003787530005739219,0.00011693556973035694,0.020467564615355153,0.0187509984747478,0.025110948400718563
2017-07-25,0.003751064762768541,0.0003787530016772442,0.00011693559477933893,0.020467563408200048,0.01875100326740277,0.02511094752966865
2017-07-26,0.0037510657521618584,0.000378753002761488,0.00011693561939536863,0.020467562221909128,0.018751007977222497,0.02511094667367373
2017-07-27,0.0037510667244546325,0.00037875300382698464,0.00011693564358593485,0.020467561056121783,0.018751012605638884,0.025110945832473648
2017-07-28,0.0037510676799426823,0.0003787530048740724,0.00011693566735840669,0.020467559910483633,0.018751017154058774,0.02511094500581267
2017-07-29,0.0037510686189163867,0.000378753005903067,0.00011693569071999886,0.020467558784646425,0.018751021623864855,0.02511094419343951
2017-07-30,0.003751069541660851,0.00037875300691426507,0.00011693571367780986,0.020467557678267925,0.01875102601641565,0.025110943395107218
2017-07-31,0.0037510704484570723,0.00037875300790800315,0.00011693573623883236,0.020467556591011814,0.01875103033304691,0.025110942610573107
2017-08-01,0.0037510713395801087,0.0003787530088845449,0.00011693575840990462,0.02046755552254758,0.018751034575070297,0.02511094183959872
2017-08-02,0.0037510722153015763,0.00037875300984422863,0.00011693578019779209,0.02046755447255044,0.01875103874377579,0.02511094108194966
2017-08-03,0.0037510730758869015,0.0003787530107873128,0.00011693580160908844,0.020467553440701197,0.01875104284042997,0.02511094033739561
2017-08-04,0.0037510739215981803,0.00037875301171409054,0.00011693582265031623,0.020467552426686193,0.018751046866278598,0.025110939605710286
2017-08-05,0.003751074752692707,0.00037875301262486893,0.00011693584332788873,0.02046755143019719,0.018751050822545676,0.025110938886671236
2017-08-06,0.0037510755694224185,0.0003787530135198943,0.00011693586364806309,0.020467550450931273,0.018751054710433243,0.02511093818005989
2017-08-07,0.003751076372036033,0.0003787530143994477,0.00011693588361702707,0.020467549488590756,0.01875105853112362,0.025110937485661435
2017-08-08,0.0037510771607774662,0.0003787530152638049,0.00011693590324085394,0.020467548542883105,0.018751062285778178,0.025110936803264795
2017-08-09,0.0037510779358864432,0.00037875301611321917,0.00011693592252550594,0.020467547613520844,0.018751065975537967,0.025110936132662555
2017-08-10,0.0037510786975988586,0.00037875301694795596,0.00011693594147684991,0.020467546700221467,0.01875106960152484,0.025110935473650852
2017-08-11,0.0037510794461457775,0.0003787530177682668,0.00011693596010064512,0.020467545802707342,0.01875107316484108,0.025110934826029347
2017-08-12,0.003751080181755101,0.00037875301857439626,0.00011693597840254678,0.020467544920705644,0.01875107666656982,0.02511093418960119
2017-08-13,0.0037510809046502613,0.0003787530193665907,0.00011693599638812335,0.020467544053948253,0.01875108010777543,0.025110933564172887
2017-08-14,0.0037510816150511384,0.00037875302014509817,0.00011693601406284268,0.0204675432021717,0.018751083489504244,0.025110932949554347
2017-08-15,0.003751082313173476,0.0003787530209101442,0.00011693603143207547,0.020467542365117053,0.018751086812783882,0.02511093234555872
2017-08-16,0.0037510829992297434,0.00037875302166196986,0.00011693604850110048,0.02046754154252986,0.018751090078624674,0.025110931752002415
2017-08-17,0.003751083673428246,0.00037875302240080247,0.00011693606527510975,0.020467540734160072,0.018751093288019383,0.02511093116870501
2017-08-18,0.003751084335974181,0.00037875302312686057,0.00011693608175920162,0.020467539939761963,0.018751096441943657,0.02511093059548918
2017-08-19,0.003751084987068859,0.0003787530238403801,0.00011693609795838944,0.020467539159094036,0.018751099541356328,0.02511093003218067
2017-08-20,0.003751085626909928,0.0003787530245415536,0.00011693611387758422,0.020467538391918994,0.01875110258719931,0.025110929478608275
2017-08-21,0.0037510862556925373,0.000378753025230617,0.00011693612952164839,0.020467537638003627,0.0187511055803989,0.025110928934603684
2017-08-22,0.003751086873607229,0.0003787530259077767,0.00011693614489532295,0.020467536897118756,0.018751108521864734,0.025110928400001526
2017-08-23,0.003751087480841825,0.00037875302657321835,0.00011693616000326736,0.020467536169039166,0.01875111141249075,0.025110927874639328
2017-08-24,0.003751088077581316,0.0003787530272271588,0.00011693617485009598,0.02046753545354353,0.01875111425315612,0.025110927358357363
2017-08-25,0.003751088664007113,0.00037875302786981313,0.00011693618944033125,0.020467534750414358,0.01875111704472425,0.025110926850998694
2017-08-26,0.003751089240296962,0.00037875302850135135,0.0001169362037783811,0.02046753405943791,0.018751119788043252,0.025110926352409087
2017-08-27,0.0037510898066262788,0.000378753029121966,0.00011693621786861008,0.020467533380404128,0.01875112248394735,0.025110925862436975
2017-08-28,0.0037510903631675085,0.0003787530297318601,0.00011693623171531338,0.02046753271310661,0.018751125133256247,0.02511092538093345
2017-08-29,0.003751090910089544,0.00037875303033122094,0.00011693624532269423,0.020467532057342506,0.01875112773677498,0.025110924907752092
